transaction_id,customer_id,product_id,site_id,occurred_at,quantity,amount,channel
TXN-000001384,CUST-00321,PROD-0023,SITE-012,2024-08-07T16:22:20Z,12,4327.92,field-sales
TXN-000001385,CUST-00276,PROD-0075,SITE-006,2026-01-02T03:32:49Z,30,8542.2,field-sales
TXN-000001386,CUST-00636,PROD-0016,SITE-006,2024-12-01T05:32:36Z,11,2697.75,distributor
TXN-000001387,CUST-00604,PROD-0119,SITE-012,2024-12-31T16:31:55Z,34,10025.24,retail
TXN-000001388,CUST-00489,PROD-0079,SITE-010,2024-05-06T17:22:29Z,27,7796.25,field-sales
TXN-000001389,CUST-00208,PROD-0010,SITE-001,2025-02-05T04:23:46Z,33,4090.35,retail
TXN-000001390,CUST-00466,PROD-0077,SITE-001,2026-07-01T18:42:19Z,14,5153.54,field-sales
TXN-000001391,CUST-00547,PROD-0092,SITE-005,2024-09-02T09:09:13Z,1,28.99,field-sales
TXN-000001392,CUST-00386,PROD-0015,SITE-014,2026-04-15T02:21:09Z,25,4524.75,distributor
TXN-000001393,CUST-00380,PROD-0118,SITE-004,2024-12-23T07:23:38Z,18,549.36,distributor
TXN-000001394,CUST-00604,PROD-0035,SITE-011,2026-07-30T05:29:19Z,40,14284,online
TXN-000001395,CUST-00318,PROD-0039,SITE-008,2026-07-04T06:52:54Z,31,6421.96,retail
TXN-000001396,CUST-00103,PROD-0044,SITE-015,2026-06-14T16:21:56Z,25,7364,retail
TXN-000001397,CUST-00485,PROD-0010,SITE-015,2026-05-07T12:27:20Z,13,3240.9,online
TXN-000001398,CUST-00066,PROD-0108,SITE-003,2026-03-14T12:16:35Z,37,2503.05,field-sales
TXN-000001399,CUST-00437,PROD-0045,SITE-013,2025-06-05T18:29:48Z,35,10620.75,field-sales
TXN-000001400,CUST-00509,PROD-0017,SITE-014,2026-02-06T22:05:25Z,39,3164.46,online
TXN-000001401,CUST-00355,PROD-0083,SITE-009,2024-08-03T14:25:07Z,1,107.3,online
TXN-000001402,CUST-00363,PROD-0085,SITE-002,2026-01-03T17:30:59Z,30,3098.4,online
TXN-000001403,CUST-00062,PROD-0061,SITE-015,2026-01-18T15:40:47Z,37,12578.89,online
TXN-000001404,CUST-00026,PROD-0086,SITE-012,2025-04-13T15:38:07Z,37,5937.39,retail
TXN-000001405,CUST-00793,PROD-0032,SITE-014,2024-04-05T22:58:07Z,2,511.06,field-sales
TXN-000001406,CUST-00421,PROD-0116,SITE-014,2026-03-20T22:25:10Z,21,2025.03,distributor
TXN-000001407,CUST-00401,PROD-0044,SITE-009,2025-07-02T16:02:39Z,26,1493.7,field-sales
TXN-000001408,CUST-00218,PROD-0101,SITE-009,2024-11-13T01:18:58Z,6,923.58,field-sales
TXN-000001409,CUST-00461,PROD-0024,SITE-011,2024-09-05T22:43:21Z,23,5845.45,distributor
TXN-000001410,CUST-00383,PROD-0092,SITE-004,2024-11-10T02:05:32Z,9,1907.19,retail
TXN-000001411,CUST-00800,PROD-0116,SITE-003,2024-10-10T06:37:19Z,10,3542.9,distributor
TXN-000001412,CUST-00181,PROD-0077,SITE-012,2026-08-02T11:38:25Z,14,3443.86,retail
TXN-000001413,CUST-00697,PROD-0068,SITE-010,2024-06-02T10:05:30Z,27,10329.39,online
TXN-000001414,CUST-00175,PROD-0060,SITE-001,2025-12-26T10:53:58Z,16,4961.12,retail
TXN-000001415,CUST-00640,PROD-0034,SITE-001,2025-07-29T04:58:38Z,22,4211.24,distributor
TXN-000001416,CUST-00481,PROD-0110,SITE-013,2026-01-27T04:36:43Z,25,5797.25,online
TXN-000001417,CUST-00251,PROD-0020,SITE-013,2026-01-31T21:40:01Z,1,93.05,retail
TXN-000001418,CUST-00357,PROD-0012,SITE-012,2026-03-31T00:31:01Z,33,4442.13,field-sales
TXN-000001419,CUST-00212,PROD-0014,SITE-014,2024-04-16T21:12:47Z,25,2584.75,distributor
TXN-000001420,CUST-00470,PROD-0068,SITE-011,2025-03-12T19:27:11Z,20,7714.6,field-sales
TXN-000001421,CUST-00044,PROD-0054,SITE-015,2025-08-17T04:14:57Z,11,2050.29,distributor
TXN-000001422,CUST-00065,PROD-0076,SITE-007,2026-01-12T20:19:42Z,6,642.3,retail
TXN-000001423,CUST-00659,PROD-0073,SITE-007,2025-12-16T08:23:49Z,12,1284.96,field-sales
TXN-000001424,CUST-00094,PROD-0057,SITE-013,2024-07-29T03:44:32Z,29,3488.7,field-sales
TXN-000001425,CUST-00396,PROD-0099,SITE-008,2026-05-14T13:28:49Z,34,8172.24,distributor
TXN-000001426,CUST-00671,PROD-0038,SITE-004,2026-06-01T11:04:49Z,6,2202.18,field-sales
TXN-000001427,CUST-00557,PROD-0106,SITE-003,2024-06-16T21:15:16Z,37,11075.21,distributor
TXN-000001428,CUST-00107,PROD-0036,SITE-013,2025-02-28T06:10:16Z,24,3932.64,field-sales
TXN-000001429,CUST-00214,PROD-0028,SITE-012,2024-08-25T00:28:37Z,17,4743.68,distributor
TXN-000001430,CUST-00216,PROD-0101,SITE-006,2025-07-23T02:16:47Z,26,4531.8,retail
TXN-000001431,CUST-00728,PROD-0067,SITE-015,2026-02-01T20:48:56Z,35,10666.25,distributor
TXN-000001432,CUST-00778,PROD-0054,SITE-001,2026-07-08T07:53:14Z,28,5074.72,retail
TXN-000001433,CUST-00177,PROD-0113,SITE-009,2024-07-19T09:58:54Z,24,7242.72,retail
TXN-000001434,CUST-00097,PROD-0083,SITE-012,2026-04-20T19:21:53Z,7,1424.99,distributor
TXN-000001435,CUST-00451,PROD-0011,SITE-004,2025-05-10T15:34:58Z,12,1983.12,retail
TXN-000001436,CUST-00752,PROD-0088,SITE-007,2026-07-27T03:18:14Z,1,292.65,retail
TXN-000001437,CUST-00186,PROD-0027,SITE-015,2026-05-20T10:23:00Z,14,2823.38,retail
TXN-000001438,CUST-00551,PROD-0087,SITE-013,2026-07-19T02:44:11Z,16,5238.24,distributor
TXN-000001439,CUST-00693,PROD-0023,SITE-010,2026-01-03T20:50:50Z,31,10341.6,retail
TXN-000001440,CUST-00568,PROD-0115,SITE-012,2025-04-19T16:14:27Z,38,7478.4,retail
TXN-000001441,CUST-00387,PROD-0102,SITE-013,2025-05-17T12:11:41Z,27,5037.12,online
TXN-000001442,CUST-00745,PROD-0119,SITE-011,2026-04-23T11:04:44Z,8,89.84,distributor
TXN-000001443,CUST-00067,PROD-0111,SITE-013,2025-03-24T13:36:49Z,19,3655.98,retail
TXN-000001444,CUST-00129,PROD-0106,SITE-010,2025-09-07T16:27:59Z,37,11469.63,distributor
TXN-000001445,CUST-00490,PROD-0098,SITE-004,2026-06-14T14:24:35Z,35,12587.4,retail
TXN-000001446,CUST-00014,PROD-0011,SITE-004,2025-10-25T18:35:44Z,25,1767.5,online
TXN-000001447,CUST-00535,PROD-0013,SITE-015,2025-04-25T00:42:24Z,19,5076.23,field-sales
TXN-000001448,CUST-00226,PROD-0007,SITE-006,2026-05-28T07:27:15Z,29,7632.51,online
TXN-000001449,CUST-00600,PROD-0019,SITE-013,2026-06-23T00:06:03Z,8,3087.28,distributor
TXN-000001450,CUST-00461,PROD-0027,SITE-006,2024-11-29T18:26:44Z,10,2270.4,online
TXN-000001451,CUST-00623,PROD-0102,SITE-003,2025-04-20T02:33:25Z,5,1178.9,online
TXN-000001452,CUST-00699,PROD-0096,SITE-014,2026-01-18T19:38:32Z,31,4464.93,online
TXN-000001453,CUST-00356,PROD-0072,SITE-011,2026-01-07T22:34:32Z,31,998.51,online
TXN-000001454,CUST-00390,PROD-0051,SITE-007,2025-02-07T02:15:47Z,9,2190.42,distributor
TXN-000001455,CUST-00111,PROD-0005,SITE-002,2026-04-09T18:37:32Z,30,2345.4,field-sales
TXN-000001456,CUST-00626,PROD-0019,SITE-012,2024-03-19T23:29:16Z,27,1298.16,distributor
TXN-000001457,CUST-00489,PROD-0017,SITE-011,2024-04-23T05:24:25Z,37,2614.79,field-sales
TXN-000001458,CUST-00633,PROD-0001,SITE-014,2025-02-23T22:13:32Z,5,386.3,field-sales
TXN-000001459,CUST-00351,PROD-0118,SITE-015,2025-03-25T05:04:11Z,36,7102.8,distributor
TXN-000001460,CUST-00713,PROD-0093,SITE-004,2025-12-01T20:30:43Z,11,505.89,online
TXN-000001461,CUST-00270,PROD-0077,SITE-008,2024-12-21T04:37:05Z,18,156.78,distributor
TXN-000001462,CUST-00241,PROD-0119,SITE-003,2025-04-21T17:11:26Z,34,11703.14,distributor
TXN-000001463,CUST-00556,PROD-0022,SITE-012,2026-04-26T04:21:52Z,37,1955.08,retail
TXN-000001464,CUST-00330,PROD-0046,SITE-006,2024-05-20T13:27:16Z,40,10476,field-sales
TXN-000001465,CUST-00310,PROD-0021,SITE-005,2024-05-03T00:01:13Z,3,250.95,distributor
TXN-000001466,CUST-00271,PROD-0020,SITE-008,2025-03-05T16:44:25Z,30,4630.5,distributor
TXN-000001467,CUST-00090,PROD-0004,SITE-009,2026-02-06T10:26:14Z,1,352.57,distributor
TXN-000001468,CUST-00414,PROD-0032,SITE-001,2025-04-24T03:21:35Z,11,2415.49,online
TXN-000001469,CUST-00189,PROD-0096,SITE-009,2025-07-16T13:58:41Z,37,6542.34,distributor
TXN-000001470,CUST-00486,PROD-0079,SITE-005,2025-10-04T20:28:46Z,40,3953.6,online
TXN-000001471,CUST-00593,PROD-0007,SITE-001,2024-05-04T06:25:26Z,32,4455.04,distributor
TXN-000001472,CUST-00676,PROD-0025,SITE-004,2025-06-15T12:02:22Z,15,3069.15,distributor
TXN-000001473,CUST-00076,PROD-0107,SITE-002,2026-02-16T16:35:57Z,37,1082.62,distributor
TXN-000001474,CUST-00579,PROD-0010,SITE-002,2026-05-08T14:57:09Z,11,1760,field-sales
TXN-000001475,CUST-00709,PROD-0044,SITE-015,2026-06-19T07:46:12Z,29,10996.22,distributor
TXN-000001476,CUST-00347,PROD-0012,SITE-011,2025-11-18T18:07:38Z,3,583.74,online
TXN-000001477,CUST-00284,PROD-0052,SITE-005,2024-09-01T13:12:48Z,5,404.05,distributor
TXN-000001478,CUST-00632,PROD-0110,SITE-015,2026-08-13T13:48:48Z,21,1207.08,online
TXN-000001479,CUST-00731,PROD-0056,SITE-003,2024-09-28T09:47:45Z,22,4797.32,retail
TXN-000001480,CUST-00727,PROD-0002,SITE-012,2026-04-30T08:39:52Z,16,5115.36,distributor
TXN-000001481,CUST-00529,PROD-0045,SITE-010,2026-04-01T02:24:56Z,28,1276.52,field-sales
TXN-000001482,CUST-00330,PROD-0025,SITE-008,2025-04-05T19:09:52Z,18,4887,distributor
TXN-000001483,CUST-00715,PROD-0120,SITE-004,2025-06-14T13:06:23Z,15,5502.6,online
TXN-000001484,CUST-00400,PROD-0055,SITE-005,2025-01-03T09:55:13Z,35,873.95,field-sales
TXN-000001485,CUST-00439,PROD-0081,SITE-006,2026-05-25T02:01:19Z,19,5583.72,retail
TXN-000001486,CUST-00452,PROD-0023,SITE-010,2025-11-08T04:00:13Z,1,324.55,distributor
TXN-000001487,CUST-00347,PROD-0025,SITE-004,2024-08-06T05:26:41Z,28,7587.16,online
TXN-000001488,CUST-00700,PROD-0067,SITE-012,2025-03-28T17:19:06Z,38,8241.06,retail
TXN-000001489,CUST-00378,PROD-0010,SITE-009,2024-05-21T05:25:12Z,26,4748.9,online
TXN-000001490,CUST-00087,PROD-0091,SITE-004,2024-05-10T07:40:13Z,32,8754.56,online
TXN-000001491,CUST-00296,PROD-0090,SITE-004,2025-10-04T03:13:24Z,29,1477.26,field-sales
TXN-000001492,CUST-00369,PROD-0092,SITE-004,2025-03-06T01:02:52Z,37,9421.68,field-sales
TXN-000001493,CUST-00592,PROD-0012,SITE-008,2026-08-22T00:52:57Z,2,207.64,retail
TXN-000001494,CUST-00053,PROD-0074,SITE-001,2026-01-03T08:42:20Z,37,12847.88,field-sales
TXN-000001495,CUST-00718,PROD-0093,SITE-003,2025-05-11T18:36:50Z,22,5537.84,distributor
TXN-000001496,CUST-00036,PROD-0026,SITE-005,2024-10-23T22:01:44Z,34,569.5,distributor
TXN-000001497,CUST-00643,PROD-0030,SITE-009,2026-06-03T09:25:37Z,18,1844.82,distributor
TXN-000001498,CUST-00623,PROD-0105,SITE-002,2025-09-18T15:58:54Z,22,7688.78,online
TXN-000001499,CUST-00318,PROD-0055,SITE-015,2026-01-24T21:44:32Z,9,930.06,retail
TXN-000001500,CUST-00266,PROD-0093,SITE-007,2024-12-27T00:21:25Z,5,210,retail
TXN-000001501,CUST-00525,PROD-0075,SITE-001,2024-11-08T12:30:44Z,40,2898,retail
TXN-000001502,CUST-00716,PROD-0069,SITE-010,2026-04-16T00:24:37Z,20,1484.8,distributor
TXN-000001503,CUST-00697,PROD-0114,SITE-011,2025-05-03T03:57:14Z,4,1233.32,retail
TXN-000001504,CUST-00083,PROD-0098,SITE-002,2025-12-28T23:20:09Z,22,5549.5,retail
TXN-000001505,CUST-00021,PROD-0118,SITE-014,2025-10-03T17:26:33Z,9,2310.66,distributor
TXN-000001506,CUST-00498,PROD-0071,SITE-006,2024-10-15T21:34:49Z,35,11391.8,field-sales
TXN-000001507,CUST-00514,PROD-0041,SITE-006,2025-03-23T12:48:31Z,4,314.36,online
TXN-000001508,CUST-00229,PROD-0105,SITE-006,2025-12-06T00:17:07Z,25,2283.5,distributor
TXN-000001509,CUST-00785,PROD-0007,SITE-011,2025-11-03T04:25:41Z,36,7493.04,field-sales
TXN-000001510,CUST-00390,PROD-0027,SITE-004,2026-02-23T04:26:52Z,26,8718.84,online
TXN-000001511,CUST-00191,PROD-0007,SITE-011,2025-02-28T09:29:51Z,12,3730.08,online
TXN-000001512,CUST-00551,PROD-0035,SITE-001,2024-11-16T15:50:46Z,24,1832.16,online
TXN-000001513,CUST-00767,PROD-0010,SITE-009,2025-07-12T10:22:19Z,26,2701.4,distributor
TXN-000001514,CUST-00101,PROD-0026,SITE-006,2025-03-08T13:09:26Z,40,8388,field-sales
TXN-000001515,CUST-00285,PROD-0115,SITE-011,2025-01-25T11:02:20Z,39,8737.56,online
TXN-000001516,CUST-00019,PROD-0047,SITE-005,2026-05-19T21:21:13Z,17,268.43,retail
TXN-000001517,CUST-00387,PROD-0002,SITE-006,2025-08-09T09:45:33Z,20,5894,field-sales
TXN-000001518,CUST-00107,PROD-0004,SITE-013,2025-03-30T22:36:42Z,29,7174.89,retail
TXN-000001519,CUST-00670,PROD-0080,SITE-002,2025-02-01T00:08:28Z,1,226.21,distributor
TXN-000001520,CUST-00110,PROD-0081,SITE-003,2026-06-01T09:01:46Z,4,1156.2,field-sales
TXN-000001521,CUST-00169,PROD-0119,SITE-015,2025-01-09T22:21:21Z,31,8327.84,field-sales
TXN-000001522,CUST-00786,PROD-0005,SITE-002,2024-08-05T20:45:07Z,31,1702.52,online
TXN-000001523,CUST-00382,PROD-0050,SITE-002,2026-06-21T20:32:23Z,6,500.7,distributor
TXN-000001524,CUST-00532,PROD-0105,SITE-002,2026-01-25T23:48:37Z,4,535.76,distributor
TXN-000001525,CUST-00480,PROD-0086,SITE-007,2024-06-20T01:06:48Z,15,5889.15,field-sales
TXN-000001526,CUST-00386,PROD-0047,SITE-001,2026-07-19T07:31:01Z,36,1818.72,retail
TXN-000001527,CUST-00387,PROD-0036,SITE-003,2026-06-01T22:21:44Z,1,237.42,field-sales
TXN-000001528,CUST-00090,PROD-0021,SITE-009,2024-11-12T01:44:11Z,9,3293.55,field-sales
TXN-000001529,CUST-00711,PROD-0029,SITE-007,2025-05-12T05:00:05Z,18,3315.78,field-sales
TXN-000001530,CUST-00770,PROD-0035,SITE-013,2025-04-12T02:39:00Z,18,5951.7,online
TXN-000001531,CUST-00763,PROD-0054,SITE-011,2026-06-01T03:18:20Z,4,61.32,distributor
TXN-000001532,CUST-00522,PROD-0102,SITE-005,2025-07-22T12:36:54Z,4,731.8,distributor
TXN-000001533,CUST-00596,PROD-0082,SITE-010,2025-02-27T03:28:56Z,10,1973.8,field-sales
TXN-000001534,CUST-00012,PROD-0093,SITE-011,2024-07-18T11:27:49Z,26,7176.26,field-sales
TXN-000001535,CUST-00717,PROD-0042,SITE-001,2026-01-09T11:45:49Z,14,3194.24,retail
TXN-000001536,CUST-00528,PROD-0032,SITE-004,2025-09-12T06:24:51Z,11,1613.59,online
TXN-000001537,CUST-00289,PROD-0004,SITE-007,2024-08-23T00:52:57Z,21,1672.02,field-sales
TXN-000001538,CUST-00143,PROD-0110,SITE-013,2025-09-02T20:48:22Z,29,10493.36,field-sales
TXN-000001539,CUST-00436,PROD-0086,SITE-005,2025-02-02T14:29:09Z,21,8184.12,online
TXN-000001540,CUST-00493,PROD-0063,SITE-009,2025-08-08T13:53:42Z,14,2457,retail
TXN-000001541,CUST-00044,PROD-0027,SITE-012,2026-06-17T02:36:55Z,21,5530.77,online
TXN-000001542,CUST-00142,PROD-0023,SITE-007,2026-06-13T05:48:21Z,39,12065.43,retail
TXN-000001543,CUST-00473,PROD-0065,SITE-011,2026-07-21T07:53:26Z,14,1302,field-sales
TXN-000001544,CUST-00416,PROD-0102,SITE-005,2026-01-14T07:33:00Z,29,3853.52,retail
TXN-000001545,CUST-00316,PROD-0113,SITE-009,2026-01-09T12:28:59Z,26,2653.82,distributor
TXN-000001546,CUST-00508,PROD-0086,SITE-005,2026-01-25T19:19:58Z,31,5031.92,retail
TXN-000001547,CUST-00625,PROD-0069,SITE-009,2025-10-05T14:37:25Z,36,9770.04,field-sales
TXN-000001548,CUST-00688,PROD-0034,SITE-014,2025-10-03T10:59:37Z,28,2421.44,distributor
TXN-000001549,CUST-00497,PROD-0120,SITE-001,2025-10-20T06:48:31Z,20,2202.6,field-sales
TXN-000001550,CUST-00392,PROD-0097,SITE-011,2025-12-18T17:30:03Z,40,12017.6,retail
TXN-000001551,CUST-00354,PROD-0115,SITE-013,2024-10-11T05:11:23Z,19,7169.08,retail
TXN-000001552,CUST-00561,PROD-0017,SITE-005,2025-06-05T18:09:32Z,1,10.88,retail
TXN-000001553,CUST-00379,PROD-0107,SITE-009,2026-02-11T17:57:32Z,10,529.4,distributor
TXN-000001554,CUST-00068,PROD-0072,SITE-001,2025-04-04T09:24:28Z,37,827.69,field-sales
TXN-000001555,CUST-00645,PROD-0039,SITE-015,2026-07-29T15:36:27Z,24,2769.36,online
TXN-000001556,CUST-00663,PROD-0049,SITE-015,2024-05-27T01:13:20Z,36,10001.52,online
TXN-000001557,CUST-00091,PROD-0001,SITE-007,2025-05-20T07:57:24Z,1,95,field-sales
TXN-000001558,CUST-00064,PROD-0022,SITE-008,2026-03-24T22:40:54Z,36,8145,field-sales
TXN-000001559,CUST-00770,PROD-0074,SITE-005,2025-12-12T17:16:50Z,35,12825.4,field-sales
TXN-000001560,CUST-00560,PROD-0085,SITE-009,2025-11-09T13:09:26Z,2,532.74,distributor
TXN-000001561,CUST-00393,PROD-0098,SITE-015,2025-05-26T08:02:43Z,8,1728.88,retail
TXN-000001562,CUST-00666,PROD-0077,SITE-004,2025-07-11T13:30:07Z,9,2649.6,field-sales
TXN-000001563,CUST-00338,PROD-0066,SITE-001,2026-01-07T14:48:15Z,8,1954.4,retail
TXN-000001564,CUST-00642,PROD-0044,SITE-015,2026-08-29T00:11:53Z,20,4860.8,online
TXN-000001565,CUST-00325,PROD-0108,SITE-014,2025-12-07T09:31:45Z,39,8305.05,distributor
TXN-000001566,CUST-00499,PROD-0092,SITE-012,2024-04-21T15:51:06Z,17,2473.5,retail
TXN-000001567,CUST-00639,PROD-0114,SITE-001,2026-02-18T17:40:06Z,1,340.85,retail
TXN-000001568,CUST-00673,PROD-0069,SITE-001,2024-10-31T13:17:51Z,25,7831,online
TXN-000001569,CUST-00562,PROD-0071,SITE-002,2025-08-29T11:26:30Z,35,13430.9,retail
TXN-000001570,CUST-00673,PROD-0015,SITE-004,2025-07-10T15:38:36Z,24,3487.68,distributor
TXN-000001571,CUST-00371,PROD-0057,SITE-006,2025-10-06T09:55:51Z,14,1357.02,retail
TXN-000001572,CUST-00326,PROD-0066,SITE-004,2026-04-04T19:52:42Z,36,11480.04,distributor
TXN-000001573,CUST-00176,PROD-0083,SITE-013,2025-05-18T06:37:12Z,37,8012.72,distributor
TXN-000001574,CUST-00162,PROD-0075,SITE-013,2024-11-26T14:32:12Z,3,956.94,field-sales
TXN-000001575,CUST-00570,PROD-0026,SITE-003,2025-12-29T21:24:59Z,33,7886.01,distributor
TXN-000001576,CUST-00620,PROD-0094,SITE-012,2024-12-23T14:11:11Z,24,3135.12,retail
TXN-000001577,CUST-00573,PROD-0045,SITE-003,2025-11-18T07:00:26Z,30,7813.5,online
TXN-000001578,CUST-00521,PROD-0054,SITE-008,2024-10-14T05:46:10Z,3,1172.22,field-sales
TXN-000001579,CUST-00350,PROD-0060,SITE-011,2024-11-25T18:34:20Z,35,8915.2,distributor
TXN-000001580,CUST-00756,PROD-0010,SITE-015,2025-07-04T00:26:58Z,13,1582.75,field-sales
TXN-000001581,CUST-00272,PROD-0119,SITE-008,2025-02-28T07:04:35Z,28,7392.56,distributor
TXN-000001582,CUST-00306,PROD-0007,SITE-013,2025-07-30T16:17:01Z,40,12096.8,retail
TXN-000001583,CUST-00542,PROD-0004,SITE-008,2024-10-09T05:14:43Z,11,3854.84,field-sales
TXN-000001584,CUST-00316,PROD-0069,SITE-010,2025-05-13T19:39:53Z,33,10119.78,distributor
TXN-000001585,CUST-00468,PROD-0111,SITE-005,2025-12-19T21:11:18Z,27,3015.63,online
TXN-000001586,CUST-00017,PROD-0117,SITE-007,2026-06-27T08:09:07Z,7,140.77,distributor
TXN-000001587,CUST-00209,PROD-0067,SITE-014,2025-05-02T15:10:37Z,32,4377.28,distributor
TXN-000001588,CUST-00568,PROD-0085,SITE-011,2024-10-26T23:40:43Z,35,1807.75,retail
TXN-000001589,CUST-00512,PROD-0053,SITE-009,2025-11-17T01:58:06Z,38,6659.5,retail
TXN-000001590,CUST-00081,PROD-0113,SITE-007,2025-03-23T16:44:09Z,26,4130.62,field-sales
TXN-000001591,CUST-00425,PROD-0067,SITE-013,2026-06-17T21:34:59Z,5,277.65,field-sales
TXN-000001592,CUST-00637,PROD-0033,SITE-012,2024-10-22T01:03:16Z,40,1527.6,online
TXN-000001593,CUST-00452,PROD-0066,SITE-004,2025-09-05T19:08:05Z,31,5784.91,field-sales
TXN-000001594,CUST-00005,PROD-0041,SITE-012,2025-07-17T18:51:02Z,16,4762.72,distributor
TXN-000001595,CUST-00163,PROD-0037,SITE-011,2024-08-18T03:07:47Z,12,3383.52,distributor
TXN-000001596,CUST-00723,PROD-0062,SITE-004,2025-07-02T03:20:18Z,20,3775.8,online
TXN-000001597,CUST-00181,PROD-0024,SITE-002,2024-11-09T10:34:50Z,29,5244.65,retail
TXN-000001598,CUST-00515,PROD-0030,SITE-006,2025-11-08T22:45:34Z,6,1099.14,retail
TXN-000001599,CUST-00084,PROD-0106,SITE-011,2025-12-11T02:05:47Z,4,84.52,field-sales
TXN-000001600,CUST-00244,PROD-0099,SITE-009,2026-01-01T15:37:01Z,16,3400.48,retail
TXN-000001601,CUST-00650,PROD-0089,SITE-015,2024-07-26T15:46:27Z,29,10031.68,field-sales
TXN-000001602,CUST-00521,PROD-0058,SITE-002,2025-01-09T09:49:44Z,17,4524.89,retail
TXN-000001603,CUST-00669,PROD-0021,SITE-001,2024-12-31T16:23:34Z,15,2515.95,retail
TXN-000001604,CUST-00340,PROD-0014,SITE-003,2025-06-19T23:02:41Z,27,1306.53,retail
TXN-000001605,CUST-00644,PROD-0066,SITE-008,2025-08-21T21:51:52Z,14,5468.96,retail
TXN-000001606,CUST-00186,PROD-0041,SITE-010,2025-05-05T07:48:12Z,10,707.1,retail
TXN-000001607,CUST-00052,PROD-0004,SITE-004,2025-10-21T10:52:16Z,17,2618.68,field-sales
TXN-000001608,CUST-00491,PROD-0080,SITE-010,2024-09-30T03:04:09Z,2,220.3,distributor
TXN-000001609,CUST-00053,PROD-0002,SITE-008,2026-04-22T08:44:21Z,28,1509.48,retail
TXN-000001610,CUST-00291,PROD-0053,SITE-006,2026-04-18T07:08:49Z,1,97.6,online
TXN-000001611,CUST-00168,PROD-0095,SITE-010,2026-08-08T08:59:48Z,27,9313.65,online
TXN-000001612,CUST-00755,PROD-0095,SITE-013,2025-11-14T04:56:35Z,34,2379.32,online
TXN-000001613,CUST-00324,PROD-0050,SITE-013,2026-01-15T07:04:08Z,37,10556.1,distributor
TXN-000001614,CUST-00642,PROD-0007,SITE-015,2024-08-02T14:17:40Z,2,563.32,online
TXN-000001615,CUST-00434,PROD-0046,SITE-006,2025-12-04T16:48:01Z,33,10382.13,distributor
TXN-000001616,CUST-00601,PROD-0051,SITE-004,2025-05-23T07:20:06Z,32,4896.64,online
TXN-000001617,CUST-00692,PROD-0103,SITE-015,2024-11-21T11:53:20Z,20,2745.4,online
TXN-000001618,CUST-00350,PROD-0082,SITE-001,2026-01-05T19:42:17Z,10,3494.9,distributor
TXN-000001619,CUST-00734,PROD-0047,SITE-007,2026-06-10T07:46:44Z,5,69.15,distributor
TXN-000001620,CUST-00030,PROD-0058,SITE-005,2025-11-11T09:35:15Z,2,316.7,field-sales
TXN-000001621,CUST-00224,PROD-0113,SITE-002,2026-06-09T13:25:03Z,13,4477.07,online
TXN-000001622,CUST-00177,PROD-0074,SITE-011,2025-10-21T16:42:50Z,30,10344,online
TXN-000001623,CUST-00702,PROD-0055,SITE-009,2026-07-09T00:52:26Z,40,2943.2,online
TXN-000001624,CUST-00586,PROD-0065,SITE-013,2024-04-04T02:31:21Z,11,1054.68,retail
TXN-000001625,CUST-00506,PROD-0093,SITE-003,2025-08-07T13:04:53Z,37,11180.66,retail
TXN-000001626,CUST-00349,PROD-0079,SITE-002,2025-11-17T18:48:05Z,1,247.53,distributor
TXN-000001627,CUST-00323,PROD-0113,SITE-012,2025-05-02T06:09:23Z,14,2524.9,online
TXN-000001628,CUST-00579,PROD-0083,SITE-001,2025-08-09T21:06:45Z,25,9789.25,retail
TXN-000001629,CUST-00010,PROD-0102,SITE-003,2026-07-09T00:26:38Z,4,1085.92,distributor
TXN-000001630,CUST-00088,PROD-0026,SITE-004,2025-07-14T08:50:54Z,23,1555.72,field-sales
TXN-000001631,CUST-00301,PROD-0019,SITE-002,2025-02-08T22:28:04Z,26,5958.42,online
TXN-000001632,CUST-00192,PROD-0063,SITE-006,2026-08-26T22:28:29Z,5,1214.2,online
TXN-000001633,CUST-00461,PROD-0081,SITE-015,2026-07-14T12:19:49Z,19,1186.74,field-sales
TXN-000001634,CUST-00445,PROD-0086,SITE-013,2026-06-16T04:54:09Z,14,3693.06,online
TXN-000001635,CUST-00597,PROD-0071,SITE-006,2026-08-04T10:13:52Z,14,4560.08,field-sales
TXN-000001636,CUST-00470,PROD-0044,SITE-004,2026-04-29T07:33:35Z,31,10673.3,online
TXN-000001637,CUST-00363,PROD-0041,SITE-014,2024-12-30T07:37:17Z,17,4478.82,distributor
TXN-000001638,CUST-00513,PROD-0002,SITE-014,2025-10-04T21:45:27Z,26,7398.3,online
TXN-000001639,CUST-00052,PROD-0099,SITE-015,2026-02-15T07:10:50Z,20,3797.4,field-sales
TXN-000001640,CUST-00634,PROD-0100,SITE-011,2026-03-03T10:19:31Z,36,13891.68,online
TXN-000001641,CUST-00494,PROD-0119,SITE-011,2024-09-21T01:22:56Z,17,2712.01,retail
TXN-000001642,CUST-00378,PROD-0095,SITE-002,2026-08-21T01:52:38Z,40,2721.2,retail
TXN-000001643,CUST-00692,PROD-0016,SITE-014,2024-05-13T00:10:00Z,8,895.76,retail
TXN-000001644,CUST-00386,PROD-0031,SITE-015,2025-03-21T23:57:41Z,13,5012.02,distributor
TXN-000001645,CUST-00431,PROD-0076,SITE-001,2025-07-22T03:53:59Z,7,2224.46,distributor
