shipment_id,origin_site_id,dest_site_id,customer_id,ship_date,units,weight_kg
SHIP-001725,SITE-013,SITE-015,CUST-00720,2025-02-28,177,603.57
SHIP-001726,SITE-008,SITE-002,CUST-00393,2025-09-11,352,524.48
SHIP-001727,SITE-008,SITE-014,CUST-00246,2026-05-18,232,1357.2
SHIP-001728,SITE-012,SITE-006,CUST-00281,2025-10-17,224,353.92
SHIP-001729,SITE-014,SITE-006,CUST-00161,2026-05-13,49,91.14
SHIP-001730,SITE-010,SITE-001,CUST-00696,2024-05-29,195,670.8
SHIP-001731,SITE-007,SITE-013,CUST-00565,2025-03-29,51,239.19
SHIP-001732,SITE-005,SITE-009,CUST-00627,2025-03-15,228,551.76
SHIP-001733,SITE-013,SITE-014,CUST-00293,2026-05-02,273,1493.31
SHIP-001734,SITE-011,SITE-001,CUST-00061,2026-03-25,71,538.18
SHIP-001735,SITE-007,SITE-011,CUST-00225,2025-09-08,373,208.88
SHIP-001736,SITE-006,SITE-001,CUST-00617,2024-09-21,101,788.81
SHIP-001737,SITE-008,SITE-002,CUST-00684,2024-08-13,168,339.36
SHIP-001738,SITE-010,SITE-014,CUST-00032,2024-10-31,388,2902.24
SHIP-001739,SITE-013,SITE-004,CUST-00196,2026-03-31,391,1994.1
SHIP-001740,SITE-003,SITE-007,CUST-00440,2024-04-10,305,1839.15
SHIP-001741,SITE-004,SITE-013,CUST-00669,2024-08-26,47,512.77
SHIP-001742,SITE-004,SITE-008,CUST-00118,2024-04-10,101,460.56
SHIP-001743,SITE-001,SITE-014,CUST-00181,2025-05-21,399,2489.76
SHIP-001744,SITE-015,SITE-012,CUST-00435,2024-04-20,375,506.25
SHIP-001745,SITE-009,SITE-001,CUST-00080,2024-12-25,335,3557.7
SHIP-001746,SITE-003,SITE-007,CUST-00634,2025-07-03,315,2214.45
SHIP-001747,SITE-006,SITE-015,CUST-00012,2025-05-03,219,2621.43
SHIP-001748,SITE-010,SITE-009,CUST-00246,2025-07-29,137,1024.76
SHIP-001749,SITE-006,SITE-015,CUST-00703,2024-04-30,373,719.89
SHIP-001750,SITE-013,SITE-007,CUST-00530,2025-08-19,161,1152.76
SHIP-001751,SITE-006,SITE-003,CUST-00732,2026-08-03,362,2240.78
SHIP-001752,SITE-014,SITE-001,CUST-00484,2024-03-28,11,109.34
SHIP-001753,SITE-015,SITE-012,CUST-00578,2024-06-15,168,850.08
SHIP-001754,SITE-002,SITE-010,CUST-00048,2025-09-14,95,110.2
SHIP-001755,SITE-003,SITE-013,CUST-00713,2024-07-08,26,123.5
SHIP-001756,SITE-002,SITE-001,CUST-00761,2024-12-24,97,820.62
SHIP-001757,SITE-012,SITE-002,CUST-00351,2025-11-09,92,948.52
SHIP-001758,SITE-006,SITE-014,CUST-00180,2025-08-31,163,454.77
SHIP-001759,SITE-002,SITE-003,CUST-00449,2025-06-02,68,322.32
SHIP-001760,SITE-005,SITE-009,CUST-00163,2025-09-21,20,96.8
SHIP-001761,SITE-001,SITE-002,CUST-00658,2026-04-16,96,709.44
SHIP-001762,SITE-011,SITE-006,CUST-00441,2026-04-17,18,74.88
SHIP-001763,SITE-010,SITE-014,CUST-00543,2024-10-07,293,627.02
SHIP-001764,SITE-013,SITE-012,CUST-00631,2025-06-19,307,856.53
SHIP-001765,SITE-010,SITE-009,CUST-00413,2026-04-18,7,79.66
SHIP-001766,SITE-006,SITE-002,CUST-00238,2024-10-24,64,636.8
SHIP-001767,SITE-011,SITE-014,CUST-00712,2026-03-09,203,1354.01
SHIP-001768,SITE-002,SITE-008,CUST-00247,2026-01-31,306,2695.86
SHIP-001769,SITE-014,SITE-012,CUST-00744,2026-06-10,358,1958.26
SHIP-001770,SITE-001,SITE-007,CUST-00459,2024-05-16,254,1910.08
SHIP-001771,SITE-002,SITE-008,CUST-00716,2024-10-08,347,2331.84
SHIP-001772,SITE-002,SITE-015,CUST-00693,2026-06-11,241,409.7
SHIP-001773,SITE-008,SITE-015,CUST-00628,2026-05-20,304,1504.8
SHIP-001774,SITE-009,SITE-008,CUST-00038,2025-10-11,322,3500.14
SHIP-001775,SITE-012,SITE-013,CUST-00073,2024-05-19,200,1692
SHIP-001776,SITE-002,SITE-011,CUST-00800,2024-07-21,151,1298.6
SHIP-001777,SITE-007,SITE-015,CUST-00430,2026-04-29,27,193.59
SHIP-001778,SITE-009,SITE-014,CUST-00359,2025-04-10,23,187.22
SHIP-001779,SITE-015,SITE-009,CUST-00020,2025-05-25,15,151.8
SHIP-001780,SITE-004,SITE-009,CUST-00404,2026-02-17,67,219.76
SHIP-001781,SITE-005,SITE-015,CUST-00030,2024-11-05,97,792.49
SHIP-001782,SITE-005,SITE-011,CUST-00557,2024-10-25,280,487.2
SHIP-001783,SITE-009,SITE-011,CUST-00059,2025-05-28,90,610.2
SHIP-001784,SITE-013,SITE-003,CUST-00077,2025-09-19,47,537.21
SHIP-001785,SITE-003,SITE-014,CUST-00714,2024-05-25,272,2983.84
SHIP-001786,SITE-007,SITE-008,CUST-00162,2025-06-16,355,3120.45
SHIP-001787,SITE-015,SITE-012,CUST-00317,2026-01-17,378,1349.46
SHIP-001788,SITE-013,SITE-001,CUST-00264,2024-11-11,382,3892.58
SHIP-001789,SITE-009,SITE-010,CUST-00194,2026-06-29,114,401.28
SHIP-001790,SITE-009,SITE-003,CUST-00433,2026-06-16,399,3088.26
SHIP-001791,SITE-009,SITE-001,CUST-00696,2025-05-02,272,3163.36
SHIP-001792,SITE-012,SITE-008,CUST-00349,2025-02-20,189,402.57
SHIP-001793,SITE-005,SITE-012,CUST-00477,2024-05-22,354,2003.64
SHIP-001794,SITE-001,SITE-013,CUST-00031,2025-03-15,103,595.34
SHIP-001795,SITE-013,SITE-001,CUST-00073,2025-01-10,16,157.28
SHIP-001796,SITE-002,SITE-004,CUST-00397,2026-07-11,89,88.11
SHIP-001797,SITE-002,SITE-014,CUST-00621,2025-08-18,271,1661.23
SHIP-001798,SITE-012,SITE-003,CUST-00780,2025-12-10,291,957.39
SHIP-001799,SITE-010,SITE-008,CUST-00430,2026-02-21,200,1070
SHIP-001800,SITE-008,SITE-003,CUST-00634,2024-04-17,59,610.06
SHIP-001801,SITE-001,SITE-004,CUST-00304,2025-07-15,257,2706.21
SHIP-001802,SITE-003,SITE-004,CUST-00673,2024-04-04,258,2358.12
SHIP-001803,SITE-004,SITE-011,CUST-00438,2024-12-27,318,1453.26
SHIP-001804,SITE-005,SITE-001,CUST-00511,2025-02-16,72,410.4
SHIP-001805,SITE-009,SITE-003,CUST-00052,2024-07-18,282,2083.98
SHIP-001806,SITE-009,SITE-005,CUST-00670,2026-07-12,137,1546.73
SHIP-001807,SITE-013,SITE-008,CUST-00343,2026-06-19,264,3080.88
SHIP-001808,SITE-011,SITE-002,CUST-00654,2026-03-04,124,525.76
SHIP-001809,SITE-004,SITE-009,CUST-00546,2025-08-29,195,1671.15
SHIP-001810,SITE-010,SITE-007,CUST-00123,2024-04-16,218,2554.96
SHIP-001811,SITE-011,SITE-004,CUST-00431,2024-04-27,313,3302.15
SHIP-001812,SITE-014,SITE-009,CUST-00485,2026-08-01,227,653.76
SHIP-001813,SITE-007,SITE-006,CUST-00512,2025-06-24,79,712.58
SHIP-001814,SITE-004,SITE-007,CUST-00348,2024-11-02,305,3623.4
SHIP-001815,SITE-012,SITE-005,CUST-00223,2026-02-13,325,3094
SHIP-001816,SITE-010,SITE-006,CUST-00395,2025-12-24,181,1118.58
SHIP-001817,SITE-015,SITE-009,CUST-00006,2024-10-19,234,468
SHIP-001818,SITE-013,SITE-005,CUST-00261,2025-01-15,104,196.56
SHIP-001819,SITE-010,SITE-015,CUST-00136,2025-10-19,362,3037.18
SHIP-001820,SITE-011,SITE-002,CUST-00425,2025-12-19,315,900.9
SHIP-001821,SITE-010,SITE-003,CUST-00195,2026-04-11,238,1968.26
SHIP-001822,SITE-001,SITE-015,CUST-00734,2025-08-19,385,3507.35
SHIP-001823,SITE-002,SITE-007,CUST-00590,2025-06-11,36,342
SHIP-001824,SITE-007,SITE-002,CUST-00572,2024-05-14,197,1918.78
SHIP-001825,SITE-012,SITE-004,CUST-00218,2026-06-23,63,407.61
SHIP-001826,SITE-004,SITE-015,CUST-00508,2025-11-02,46,42.32
SHIP-001827,SITE-014,SITE-011,CUST-00327,2024-07-26,44,318.12
SHIP-001828,SITE-012,SITE-009,CUST-00433,2025-10-03,220,1964.6
SHIP-001829,SITE-004,SITE-008,CUST-00485,2024-04-24,364,760.76
SHIP-001830,SITE-003,SITE-014,CUST-00159,2025-05-02,156,213.72
SHIP-001831,SITE-009,SITE-008,CUST-00798,2024-09-05,103,182.31
SHIP-001832,SITE-008,SITE-006,CUST-00735,2025-07-28,162,1738.26
SHIP-001833,SITE-013,SITE-004,CUST-00199,2026-04-18,268,1543.68
SHIP-001834,SITE-004,SITE-002,CUST-00231,2025-05-16,54,615.6
SHIP-001835,SITE-004,SITE-010,CUST-00052,2026-06-28,139,946.59
SHIP-001836,SITE-001,SITE-004,CUST-00215,2025-11-13,193,677.43
SHIP-001837,SITE-012,SITE-001,CUST-00688,2025-03-16,169,1225.25
SHIP-001838,SITE-015,SITE-008,CUST-00481,2026-06-22,88,987.36
SHIP-001839,SITE-001,SITE-009,CUST-00614,2026-07-04,14,109.34
SHIP-001840,SITE-009,SITE-014,CUST-00547,2025-10-17,376,2515.44
SHIP-001841,SITE-005,SITE-007,CUST-00432,2025-02-21,347,1294.31
SHIP-001842,SITE-009,SITE-013,CUST-00765,2025-08-26,314,822.68
SHIP-001843,SITE-011,SITE-002,CUST-00328,2025-11-04,221,1535.95
SHIP-001844,SITE-014,SITE-011,CUST-00286,2024-03-22,399,2469.81
SHIP-001845,SITE-003,SITE-001,CUST-00461,2024-09-22,58,71.92
SHIP-001846,SITE-010,SITE-012,CUST-00362,2024-07-12,255,2621.4
SHIP-001847,SITE-004,SITE-003,CUST-00208,2026-06-22,144,260.64
SHIP-001848,SITE-006,SITE-001,CUST-00222,2025-11-26,237,1862.82
SHIP-001849,SITE-004,SITE-014,CUST-00254,2025-06-11,379,367.63
SHIP-001850,SITE-004,SITE-015,CUST-00216,2026-04-12,335,2211
SHIP-001851,SITE-014,SITE-002,CUST-00676,2024-06-12,184,161.92
SHIP-001852,SITE-013,SITE-011,CUST-00340,2025-03-20,5,11.1
SHIP-001853,SITE-014,SITE-003,CUST-00467,2025-02-09,237,1054.65
SHIP-001854,SITE-010,SITE-008,CUST-00103,2026-02-17,87,235.77
SHIP-001855,SITE-014,SITE-013,CUST-00766,2024-06-15,126,473.76
SHIP-001856,SITE-012,SITE-004,CUST-00254,2024-05-01,324,333.72
SHIP-001857,SITE-010,SITE-011,CUST-00374,2024-07-14,328,3598.16
SHIP-001858,SITE-012,SITE-003,CUST-00575,2026-03-25,246,1500.6
SHIP-001859,SITE-003,SITE-002,CUST-00585,2025-05-10,121,75.02
SHIP-001860,SITE-006,SITE-010,CUST-00198,2026-08-19,370,3607.5
SHIP-001861,SITE-006,SITE-013,CUST-00597,2024-12-11,333,1768.23
SHIP-001862,SITE-010,SITE-009,CUST-00747,2024-07-10,85,810.05
SHIP-001863,SITE-007,SITE-004,CUST-00121,2024-11-08,38,388.36
SHIP-001864,SITE-013,SITE-002,CUST-00034,2026-07-29,277,3315.69
SHIP-001865,SITE-001,SITE-005,CUST-00294,2025-07-25,68,530.4
SHIP-001866,SITE-004,SITE-012,CUST-00189,2024-12-03,298,1442.32
SHIP-001867,SITE-009,SITE-015,CUST-00650,2025-12-14,208,688.48
SHIP-001868,SITE-012,SITE-009,CUST-00242,2024-06-01,228,2642.52
SHIP-001869,SITE-012,SITE-009,CUST-00421,2026-01-18,45,85.05
SHIP-001870,SITE-009,SITE-014,CUST-00566,2024-12-08,388,4256.36
SHIP-001871,SITE-003,SITE-004,CUST-00588,2024-09-07,150,235.5
SHIP-001872,SITE-004,SITE-014,CUST-00273,2024-08-04,346,3840.6
SHIP-001873,SITE-012,SITE-013,CUST-00603,2025-12-27,48,115.68
SHIP-001874,SITE-002,SITE-001,CUST-00584,2026-07-02,306,2717.28
SHIP-001875,SITE-013,SITE-002,CUST-00588,2024-04-22,241,2491.94
SHIP-001876,SITE-007,SITE-004,CUST-00006,2025-09-13,18,40.5
SHIP-001877,SITE-010,SITE-013,CUST-00242,2024-09-17,305,902.8
SHIP-001878,SITE-004,SITE-009,CUST-00118,2024-03-20,121,537.24
SHIP-001879,SITE-002,SITE-009,CUST-00441,2024-12-02,335,1480.7
SHIP-001880,SITE-005,SITE-010,CUST-00530,2026-06-12,218,549.36
SHIP-001881,SITE-002,SITE-008,CUST-00080,2024-11-14,141,1277.46
SHIP-001882,SITE-004,SITE-003,CUST-00326,2025-06-07,253,356.73
SHIP-001883,SITE-009,SITE-008,CUST-00242,2025-01-04,239,934.49
SHIP-001884,SITE-004,SITE-006,CUST-00087,2024-11-25,217,1360.59
SHIP-001885,SITE-013,SITE-014,CUST-00639,2025-02-05,354,1072.62
SHIP-001886,SITE-005,SITE-012,CUST-00782,2026-08-15,100,188
SHIP-001887,SITE-002,SITE-006,CUST-00637,2024-08-31,264,327.36
SHIP-001888,SITE-005,SITE-011,CUST-00375,2025-07-07,79,242.53
SHIP-001889,SITE-005,SITE-007,CUST-00340,2024-08-11,250,2262.5
SHIP-001890,SITE-001,SITE-013,CUST-00309,2024-10-21,91,842.66
SHIP-001891,SITE-005,SITE-014,CUST-00224,2025-10-19,139,820.1
SHIP-001892,SITE-009,SITE-013,CUST-00358,2024-11-04,237,509.55
SHIP-001893,SITE-002,SITE-007,CUST-00531,2025-10-01,328,446.08
SHIP-001894,SITE-010,SITE-003,CUST-00368,2026-01-26,192,1482.24
SHIP-001895,SITE-008,SITE-013,CUST-00651,2026-01-30,79,424.23
SHIP-001896,SITE-003,SITE-001,CUST-00106,2026-02-01,65,329.55
SHIP-001897,SITE-010,SITE-006,CUST-00196,2026-08-01,159,356.16
SHIP-001898,SITE-007,SITE-010,CUST-00428,2025-04-07,148,1434.12
SHIP-001899,SITE-001,SITE-008,CUST-00621,2025-12-14,257,2384.96
SHIP-001900,SITE-009,SITE-012,CUST-00358,2026-03-16,378,2328.48
SHIP-001901,SITE-003,SITE-011,CUST-00601,2025-08-26,364,1896.44
SHIP-001902,SITE-015,SITE-004,CUST-00172,2024-12-08,98,638.96
SHIP-001903,SITE-002,SITE-015,CUST-00631,2024-07-26,135,1263.6
SHIP-001904,SITE-011,SITE-015,CUST-00246,2025-09-23,278,1281.58
SHIP-001905,SITE-001,SITE-011,CUST-00729,2025-05-25,336,1044.96
SHIP-001906,SITE-002,SITE-008,CUST-00140,2025-08-30,255,606.9
SHIP-001907,SITE-004,SITE-009,CUST-00148,2026-01-29,133,542.64
SHIP-001908,SITE-002,SITE-006,CUST-00061,2024-04-01,51,86.7
SHIP-001909,SITE-012,SITE-006,CUST-00155,2024-03-14,199,2220.84
SHIP-001910,SITE-008,SITE-014,CUST-00166,2024-06-29,77,524.37
SHIP-001911,SITE-011,SITE-005,CUST-00184,2024-05-27,271,2506.75
SHIP-001912,SITE-005,SITE-013,CUST-00300,2025-04-03,190,613.7
SHIP-001913,SITE-007,SITE-004,CUST-00236,2026-01-04,319,3282.51
SHIP-001914,SITE-008,SITE-002,CUST-00788,2024-07-18,45,423.9
SHIP-001915,SITE-013,SITE-015,CUST-00204,2026-04-27,151,872.78
SHIP-001916,SITE-006,SITE-003,CUST-00772,2025-04-30,361,3082.94
SHIP-001917,SITE-013,SITE-009,CUST-00620,2025-01-12,198,1785.96
SHIP-001918,SITE-011,SITE-001,CUST-00478,2024-09-26,300,1869
SHIP-001919,SITE-012,SITE-004,CUST-00781,2026-07-03,121,990.99
SHIP-001920,SITE-007,SITE-010,CUST-00572,2026-05-05,316,3747.76
SHIP-001921,SITE-003,SITE-013,CUST-00715,2024-10-05,276,598.92
SHIP-001922,SITE-011,SITE-014,CUST-00626,2024-06-09,65,239.85
SHIP-001923,SITE-011,SITE-015,CUST-00394,2026-01-16,99,1156.32
SHIP-001924,SITE-015,SITE-009,CUST-00381,2024-10-31,320,1302.4
SHIP-001925,SITE-009,SITE-002,CUST-00241,2025-12-19,324,3583.44
SHIP-001926,SITE-011,SITE-009,CUST-00378,2025-02-24,116,1088.08
SHIP-001927,SITE-004,SITE-008,CUST-00058,2026-03-28,49,190.12
SHIP-001928,SITE-002,SITE-001,CUST-00056,2024-11-12,296,1255.04
SHIP-001929,SITE-003,SITE-008,CUST-00378,2025-10-06,329,2381.96
SHIP-001930,SITE-009,SITE-003,CUST-00734,2024-06-04,28,46.76
SHIP-001931,SITE-006,SITE-010,CUST-00101,2025-04-09,38,209.38
SHIP-001932,SITE-006,SITE-003,CUST-00380,2025-01-11,250,570
SHIP-001933,SITE-008,SITE-007,CUST-00084,2024-03-27,160,115.2
SHIP-001934,SITE-004,SITE-009,CUST-00259,2024-08-21,97,675.12
SHIP-001935,SITE-009,SITE-002,CUST-00285,2025-06-10,165,1343.1
SHIP-001936,SITE-010,SITE-002,CUST-00248,2025-06-18,214,207.58
SHIP-001937,SITE-013,SITE-012,CUST-00354,2025-04-25,170,459
SHIP-001938,SITE-004,SITE-009,CUST-00659,2026-01-28,120,842.4
SHIP-001939,SITE-012,SITE-001,CUST-00592,2024-04-13,382,2418.06
SHIP-001940,SITE-015,SITE-001,CUST-00128,2026-06-14,112,263.2
SHIP-001941,SITE-004,SITE-011,CUST-00199,2024-12-30,295,454.3
SHIP-001942,SITE-012,SITE-004,CUST-00607,2024-10-15,191,2034.15
SHIP-001943,SITE-013,SITE-007,CUST-00075,2026-05-11,136,1370.88
SHIP-001944,SITE-005,SITE-008,CUST-00035,2026-02-01,206,2467.88
SHIP-001945,SITE-001,SITE-003,CUST-00732,2026-07-18,336,3433.92
SHIP-001946,SITE-009,SITE-013,CUST-00328,2026-08-15,203,1055.6
SHIP-001947,SITE-003,SITE-004,CUST-00585,2026-07-15,364,3064.88
SHIP-001948,SITE-003,SITE-011,CUST-00616,2026-01-26,87,676.86
SHIP-001949,SITE-011,SITE-015,CUST-00776,2024-05-04,115,171.35
SHIP-001950,SITE-001,SITE-002,CUST-00704,2025-01-29,267,1273.59
SHIP-001951,SITE-004,SITE-011,CUST-00592,2026-02-01,226,1222.66
SHIP-001952,SITE-004,SITE-002,CUST-00146,2024-11-13,24,204
SHIP-001953,SITE-006,SITE-015,CUST-00625,2026-03-20,87,194.01
SHIP-001954,SITE-010,SITE-009,CUST-00304,2026-01-24,320,2051.2
SHIP-001955,SITE-003,SITE-006,CUST-00094,2026-04-28,156,1407.12
SHIP-001956,SITE-015,SITE-003,CUST-00062,2026-04-13,199,151.24
SHIP-001957,SITE-012,SITE-014,CUST-00055,2024-08-10,192,1021.44
SHIP-001958,SITE-014,SITE-004,CUST-00066,2024-07-14,361,2285.13
SHIP-001959,SITE-007,SITE-008,CUST-00743,2026-02-24,285,2405.4
SHIP-001960,SITE-009,SITE-013,CUST-00767,2026-03-01,225,1246.5
SHIP-001961,SITE-001,SITE-012,CUST-00176,2026-01-01,135,1404
SHIP-001962,SITE-001,SITE-005,CUST-00611,2024-03-15,384,2046.72
SHIP-001963,SITE-005,SITE-004,CUST-00672,2024-08-02,6,5.28
SHIP-001964,SITE-015,SITE-008,CUST-00708,2026-05-05,28,78.96
SHIP-001965,SITE-006,SITE-013,CUST-00206,2025-03-22,214,1042.18
SHIP-001966,SITE-015,SITE-005,CUST-00022,2024-07-14,21,174.09
SHIP-001967,SITE-001,SITE-011,CUST-00029,2025-08-26,179,1566.25
SHIP-001968,SITE-015,SITE-013,CUST-00776,2024-09-05,395,335.75
SHIP-001969,SITE-004,SITE-005,CUST-00691,2024-12-24,290,765.6
SHIP-001970,SITE-008,SITE-014,CUST-00475,2025-11-29,11,21.23
SHIP-001971,SITE-014,SITE-015,CUST-00126,2025-03-12,392,2634.24
SHIP-001972,SITE-003,SITE-005,CUST-00176,2026-08-17,19,154.85
SHIP-001973,SITE-013,SITE-012,CUST-00226,2026-08-02,276,1810.56
SHIP-001974,SITE-007,SITE-012,CUST-00105,2025-01-29,211,1379.94
SHIP-001975,SITE-003,SITE-006,CUST-00137,2024-09-29,280,3323.6
SHIP-001976,SITE-007,SITE-006,CUST-00573,2024-03-21,77,373.45
SHIP-001977,SITE-012,SITE-002,CUST-00235,2025-12-15,187,978.01
SHIP-001978,SITE-004,SITE-002,CUST-00108,2024-10-19,145,319
SHIP-001979,SITE-011,SITE-010,CUST-00790,2026-05-05,375,4091.25
SHIP-001980,SITE-003,SITE-008,CUST-00349,2025-05-30,167,1294.25
SHIP-001981,SITE-006,SITE-004,CUST-00230,2026-02-23,25,102.5
SHIP-001982,SITE-002,SITE-013,CUST-00413,2025-09-27,274,967.22
SHIP-001983,SITE-014,SITE-007,CUST-00576,2025-02-25,292,303.68
SHIP-001984,SITE-006,SITE-004,CUST-00518,2025-10-01,105,1082.55
SHIP-001985,SITE-015,SITE-010,CUST-00188,2024-07-23,225,1199.25
SHIP-001986,SITE-012,SITE-010,CUST-00065,2024-12-03,59,53.1
SHIP-001987,SITE-012,SITE-005,CUST-00354,2026-04-22,388,2498.72
SHIP-001988,SITE-009,SITE-007,CUST-00305,2026-01-25,308,3200.12
SHIP-001989,SITE-003,SITE-002,CUST-00427,2025-01-14,224,2089.92
SHIP-001990,SITE-012,SITE-003,CUST-00295,2026-02-07,124,442.68
SHIP-001991,SITE-009,SITE-010,CUST-00056,2025-11-29,353,2276.85
SHIP-001992,SITE-006,SITE-003,CUST-00067,2024-09-26,305,3437.35
SHIP-001993,SITE-008,SITE-002,CUST-00614,2024-06-26,48,30.24
SHIP-001994,SITE-012,SITE-008,CUST-00404,2025-06-12,391,2048.84
SHIP-001995,SITE-015,SITE-006,CUST-00449,2024-12-27,62,558.62
SHIP-001996,SITE-014,SITE-004,CUST-00586,2025-01-05,212,1664.2
SHIP-001997,SITE-006,SITE-003,CUST-00290,2024-10-29,368,4393.92
SHIP-001998,SITE-010,SITE-015,CUST-00681,2024-04-06,140,634.2
SHIP-001999,SITE-004,SITE-007,CUST-00146,2025-08-01,29,211.7
SHIP-002000,SITE-004,SITE-001,CUST-00640,2025-05-21,115,108.1
SHIP-002001,SITE-012,SITE-010,CUST-00522,2025-08-02,327,1399.56
SHIP-002002,SITE-010,SITE-007,CUST-00010,2026-07-02,238,2625.14
SHIP-002003,SITE-005,SITE-003,CUST-00790,2026-06-06,353,1016.64
SHIP-002004,SITE-010,SITE-003,CUST-00030,2024-04-04,301,2724.05
SHIP-002005,SITE-014,SITE-010,CUST-00133,2025-01-11,206,2453.46
SHIP-002006,SITE-003,SITE-008,CUST-00391,2026-02-05,362,2718.62
SHIP-002007,SITE-009,SITE-005,CUST-00445,2024-07-15,330,1580.7
SHIP-002008,SITE-005,SITE-006,CUST-00512,2026-01-31,156,1034.28
SHIP-002009,SITE-015,SITE-013,CUST-00394,2024-06-01,169,1867.45
SHIP-002010,SITE-006,SITE-009,CUST-00611,2025-05-20,154,924
SHIP-002011,SITE-010,SITE-008,CUST-00737,2025-04-09,19,48.64
SHIP-002012,SITE-008,SITE-007,CUST-00348,2024-03-26,251,2346.85
SHIP-002013,SITE-005,SITE-011,CUST-00327,2026-04-19,78,346.32
SHIP-002014,SITE-013,SITE-007,CUST-00458,2025-07-18,385,3003
SHIP-002015,SITE-002,SITE-014,CUST-00047,2025-12-13,55,397.65
SHIP-002016,SITE-011,SITE-010,CUST-00751,2025-02-05,197,722.99
SHIP-002017,SITE-006,SITE-002,CUST-00021,2025-12-03,368,4011.2
SHIP-002018,SITE-013,SITE-001,CUST-00624,2026-07-13,208,933.92
SHIP-002019,SITE-001,SITE-008,CUST-00492,2024-06-23,179,2122.94
SHIP-002020,SITE-014,SITE-001,CUST-00358,2025-06-03,110,253
SHIP-002021,SITE-008,SITE-001,CUST-00099,2024-07-27,81,534.6
SHIP-002022,SITE-004,SITE-008,CUST-00599,2025-04-18,79,575.91
SHIP-002023,SITE-012,SITE-007,CUST-00085,2024-08-14,335,2891.05
SHIP-002024,SITE-012,SITE-007,CUST-00630,2025-02-03,357,3930.57
SHIP-002025,SITE-002,SITE-010,CUST-00036,2026-05-10,253,2906.97
SHIP-002026,SITE-014,SITE-006,CUST-00286,2024-05-08,285,3092.25
SHIP-002027,SITE-013,SITE-012,CUST-00143,2026-03-27,103,1082.53
SHIP-002028,SITE-004,SITE-011,CUST-00535,2025-06-25,142,538.18
SHIP-002029,SITE-010,SITE-014,CUST-00336,2025-07-08,198,518.76
SHIP-002030,SITE-005,SITE-015,CUST-00496,2026-03-08,352,2671.68
SHIP-002031,SITE-009,SITE-015,CUST-00748,2026-03-18,260,2925
SHIP-002032,SITE-004,SITE-002,CUST-00100,2025-03-20,395,1106
SHIP-002033,SITE-010,SITE-013,CUST-00715,2026-05-20,111,656.01
SHIP-002034,SITE-013,SITE-015,CUST-00517,2025-04-20,116,1144.92
SHIP-002035,SITE-003,SITE-009,CUST-00177,2024-06-28,152,1409.04
SHIP-002036,SITE-009,SITE-002,CUST-00662,2026-05-18,153,1473.39
SHIP-002037,SITE-014,SITE-003,CUST-00441,2025-07-23,358,1267.32
SHIP-002038,SITE-006,SITE-015,CUST-00619,2026-06-19,10,110.4
SHIP-002039,SITE-008,SITE-004,CUST-00412,2025-11-22,353,882.5
SHIP-002040,SITE-003,SITE-010,CUST-00298,2025-01-20,378,4422.6
SHIP-002041,SITE-004,SITE-012,CUST-00078,2026-04-10,94,768.92
SHIP-002042,SITE-013,SITE-001,CUST-00468,2025-01-11,263,2009.32
SHIP-002043,SITE-013,SITE-001,CUST-00487,2026-07-30,271,1509.47
SHIP-002044,SITE-010,SITE-008,CUST-00434,2026-08-28,395,3946.05
SHIP-002045,SITE-007,SITE-005,CUST-00595,2025-02-23,388,1955.52
SHIP-002046,SITE-002,SITE-001,CUST-00701,2024-12-31,255,2692.8
SHIP-002047,SITE-015,SITE-006,CUST-00241,2024-06-06,100,474
SHIP-002048,SITE-008,SITE-003,CUST-00572,2024-07-20,136,654.16
SHIP-002049,SITE-011,SITE-004,CUST-00117,2025-12-30,141,1552.41
SHIP-002050,SITE-008,SITE-015,CUST-00630,2025-11-25,195,912.6
SHIP-002051,SITE-002,SITE-014,CUST-00263,2024-08-12,106,487.6
SHIP-002052,SITE-009,SITE-015,CUST-00706,2026-07-03,214,1707.72
SHIP-002053,SITE-009,SITE-007,CUST-00181,2026-01-13,336,1528.8
SHIP-002054,SITE-002,SITE-006,CUST-00770,2025-03-12,33,231.66
SHIP-002055,SITE-004,SITE-001,CUST-00656,2024-04-11,330,303.6
SHIP-002056,SITE-002,SITE-008,CUST-00231,2024-09-25,163,1175.23
SHIP-002057,SITE-007,SITE-014,CUST-00563,2025-03-23,36,345.24
SHIP-002058,SITE-012,SITE-006,CUST-00439,2025-04-09,22,96.14
SHIP-002059,SITE-007,SITE-008,CUST-00227,2026-05-06,297,1681.02
SHIP-002060,SITE-011,SITE-001,CUST-00401,2024-04-01,305,890.6
SHIP-002061,SITE-015,SITE-006,CUST-00751,2026-06-14,211,2219.72
SHIP-002062,SITE-015,SITE-012,CUST-00548,2025-07-29,235,394.8
SHIP-002063,SITE-005,SITE-004,CUST-00370,2025-09-22,267,1265.58
SHIP-002064,SITE-012,SITE-003,CUST-00163,2025-09-14,214,1125.64
SHIP-002065,SITE-006,SITE-004,CUST-00253,2024-08-08,130,583.7
SHIP-002066,SITE-001,SITE-011,CUST-00009,2025-08-10,103,701.43
SHIP-002067,SITE-010,SITE-015,CUST-00325,2026-03-27,170,938.4
SHIP-002068,SITE-011,SITE-005,CUST-00534,2025-07-05,313,2203.52
SHIP-002069,SITE-003,SITE-009,CUST-00688,2025-11-02,398,3629.76
